filename,category,organism,cfu,label,donor_id,experiment_date,timepoint_hours,n_wl,wl_min,wl_max,abs_min,abs_max,abs_mean
20230410_PBSspiked_LZD7P6_D3_40%_3,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4326414935478918,0.977067915252108,-3.81556361685018e-17
20230214_PBSspiked_LZD8P6_D4_40%_3,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4335977814903737,0.9787360295762928,1.8229915058284192e-16
20230214_PBSspiked_LZD8P6_D7_70%_3,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4159004053986476,0.9467649499013524,8.479030259667067e-18
20230410_PBSspiked_LZD7P6_D2_30%_1,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4341515900754978,0.9728194022911688,-6.147296938258624e-16
20230216_PBSspiked_LZD10P2_D4_40%_2,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4031258078137627,0.9001629648529039,2.0773624136184313e-16
20230214_PBSspiked_LZD9P2_D5_50%_3,sterile,PBS control,0,0.0,D5,20230214,,419,237.4571838,300.1626587,-0.3924655673709625,0.8889332407290373,9.326933285633773e-17
20230223_PBSspiked_LZD7P2_D3_30%_2,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.4350056710611782,0.9899613298054882,-8.648610864860408e-16
20230216_PBSspiked_LZD10P4_D6_60%_2,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4209756155702465,0.91722477989642,5.935321181766947e-17
20230208_PBSspiked_LZD5P6_D4_40%_1,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4279728271884637,0.9690549234448698,8.097473897982049e-16
20230321_PBSspiked_LZD7P4_D6_80%_3,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4262728638560857,0.937576572277248,2.289338170110108e-16
20230217_PBSspiked_LZD10P6_D6_70%_3,sterile,PBS control,0,0.0,Unknown,20230217,,419,237.4504242,300.1421814,-0.4383499542762133,1.0031787929237863,-1.27185453895006e-16
20230208_PBSspiked_LZD5P6_D6_60%_1,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4117376780656322,0.9281395948343678,2.734487258742629e-16
20230411_PBSspiked_LZD1P4_D3_30%,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.43573,300.1345825,-0.4324090312566426,0.982192190710024,1.3142496902483953e-16
20230209_PBSspiked_LZD6P4_D6_70%_2,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.3939001172783616,0.8847137631216383,-4.069934524640192e-16
20230209_PBSspiked_LZD6P2_D6_70%,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4109394315265713,0.9237792877400952,-8.90298177265042e-17
20230214_PBSspiked_LZD9P2_D2_10%_2,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4289099196532223,0.9586886594134442,-4.197119978535198e-16
20230213_PBSspiked_LZD8P4_D4_40%_1,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4292931786541765,0.9509610055124902,1.4414351441434014e-16
20230216_PBSspiked_LZD10P4_D5_50%_3,sterile,PBS control,0,0.0,D5,20230216,,419,237.436676,300.1416626,-0.4086183598013523,0.915367410831981,1.4414351441434014e-16
20230321_PBSspiked_LZD7P4_D5_60%,sterile,PBS control,0,0.0,D5,20230321,,419,237.4410706,300.1396484,-0.4254830513719171,0.9354991580280828,8.479030259667066e-17
20230411_PBSspiked_LZD1P4_D2_20%,sterile,PBS control,0,0.0,Unknown,20230411,,419,237.43573,300.1345825,-0.4310079376460622,0.978796162987271,-1.7382012032317488e-16
20230208_PBSspiked_LZD5P4_D7_80%_2,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4227809837923622,0.9592959205409712,6.3592726947503e-16
20230410_PBSspiked_LZD7P6_D7_80%_3,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4292662574622121,0.9722360090711212,-5.256998760993581e-16
20230131_PBSspiked_LZD5P2_D2_20%_2,sterile,PBS control,0,0.0,D5,20230131,,419,237.4545898,300.1534424,-0.4380169762731105,1.008638247460223,8.90298177265042e-17
20230209_PBSspiked_LZD6P4_D3_40%_2,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4126803678058869,0.9402527662274462,1.4414351441434014e-16
20230213_PBSspiked_LZD8P2_D3_20%_2,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.435264165216229,0.9693971874171043,1.1870642363533893e-16
20230217_PBSspiked_LZD10P6_D5_50%_3,sterile,PBS control,0,0.0,D5,20230217,,419,237.4504242,300.1421814,-0.4363864934255369,1.0083327763411298,5.935321181766947e-17
20230215_PBSspiked_LZD9P6_D5_60%_1,sterile,PBS control,0,0.0,D5,20230215,,419,237.4571838,300.1626587,-0.4314527275250593,0.9635887582416074,2.7132896830934615e-16
20230221_PBSspiked_LZD1P2_D7_70%_1,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4319645713712015,0.9556216545954648,-1.780596354530084e-16
20230208_PBSspiked_LZD5P6_D3_30%_3,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4349176757470171,0.9813217698196496,-3.985144222043521e-16
20230208_PBSspiked_LZD5P2_D7_80%_3,sterile,PBS control,0,0.0,D5,20230208,,419,237.4533997,300.1588745,-0.4167981384890218,0.958176440010978,-3.4764024064634975e-16
20230417_PBSspiked_LZD1P6_D6_80%,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4252709035324584,0.9853391363675416,-1.7593987788809164e-16
20230209_PBSspiked_LZD6P2_D2_10%_2,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4322985242600643,0.9730249515399356,-6.486458148645306e-16
20230214_PBSspiked_LZD9P2_D6_60%,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4207759285494833,0.9360013569505168,-3.603587860358503e-16
20230217_PBSspiked_LZD10P6_D6_70%_1,sterile,PBS control,0,0.0,Unknown,20230217,,419,237.4504242,300.1421814,-0.4362320505381064,0.9981197510285604,1.6110157493367426e-16
20230216_PBSspiked_LZD10P4_D7_70%_1,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4173196087529038,0.9118230110804294,-6.783224207733654e-17
20230209_PBSspiked_LZD6P4_D7_90%,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.3846374641820208,0.8656735975513126,-8.90298177265042e-17
20230214_PBSspiked_LZD9P2_D6_60%_2,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4210081150929191,0.9542845486070808,5.299393912291916e-16
20230321_PBSspiked_LZD7P4_D4_50%_2,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4263739984736672,0.9320942954929994,2.3741284727067786e-16
20230321_PBSspiked_LZD7P4_D3_40%,sterile,PBS control,0,0.0,Unknown,20230321,,419,237.4410706,300.1396484,-0.4271095430324582,0.922873955300875,8.479030259667067e-18
20230215_PBSspiked_LZD9P4_D4_40%_1,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.425088282018138,0.9438075865151953,4.854244823659396e-16
20230216_PBSspiked_LZD10P4_D3_30%_2,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4336092452983294,0.9687163201016704,-3.391612103866827e-17
20230223_PBSspiked_LZD7P2_D4_40%_2,sterile,PBS control,0,0.0,Unknown,20230223,,419,237.438385,300.1438599,-0.4353007318820999,0.9932467197512336,3.3492169525684913e-16
20230410_PBSspiked_LZD7P6_D3_40%_2,sterile,PBS control,0,0.0,Unknown,20230410,,419,237.4662628,300.1254272,-0.4347015335875893,0.9775699459124104,1.1870642363533893e-16
20230213_PBSspiked_LZD8P4_D6_70%_3,sterile,PBS control,0,0.0,Unknown,20230213,,419,237.4573364,300.1625671,-0.4198539766867147,0.9554810959466185,-3.4764024064634975e-16
20230216_PBSspiked_LZD10P4_D2_20%_3,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4288128112179002,0.9651209767820996,-5.214603609695246e-16
20230217_PBSspiked_LZD10P6_D5_50%_1,sterile,PBS control,0,0.0,D5,20230217,,419,237.4504242,300.1421814,-0.4358381023920443,0.9947436262746224,1.6958060519334133e-16
20230417_PBSspiked_LZD1P6_D6_80%_2,sterile,PBS control,0,0.0,Unknown,20230417,,419,237.4287262,300.1347351,-0.4251331284958632,0.9798885786041368,-1.27185453895006e-16
20230209_PBSspiked_LZD6P2_D3_20%,sterile,PBS control,0,0.0,Unknown,20230209,,419,237.4351044,300.1477051,-0.4278232515757362,0.9589192261242638,-2.925265439585138e-16
20230216_PBSspiked_LZD10P2_D7_80%_2,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4208832521222758,0.9390638333110572,-5.680950273976934e-16
20230214_PBSspiked_LZD8P6_D3_30%_1,sterile,PBS control,0,0.0,Unknown,20230214,,419,237.4571838,300.1626587,-0.4284114337657911,0.9576814474008756,3.9639466463943536e-16
20230216_PBSspiked_LZD10P4_D2_20%_1,sterile,PBS control,0,0.0,Unknown,20230216,,419,237.436676,300.1416626,-0.4232884645218774,0.9438468020114558,9.326933285633773e-17
20230215_PBSspiked_LZD9P4_D6_60%_2,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.4062078292722356,0.8947073821277644,-1.4414351441434014e-16
20230221_PBSspiked_LZD1P2_D6_60%_3,sterile,PBS control,0,0.0,Unknown,20230221,,419,237.4582214,300.163208,-0.4328047307180594,0.9690703083486074,-5.638555122678599e-16
20230215_PBSspiked_LZD9P6_D7_70%_1,sterile,PBS control,0,0.0,Unknown,20230215,,419,237.4571838,300.1626587,-0.437677432896022,0.9614078655706448,2.840475136988467e-16
20230406_CSporogenes_100CFU_1,contaminated,Clostridium sporogenes,100,1.0,Unknown,20230406,,419,237.437088,300.1494446,-0.4077912818977722,0.8964833217022279,1.90778180842509e-16
20230608_SA_10CFU_LZMSC8P2_D7_70%_2,contaminated,Staphylococcus aureus,10,1.0,MSC8P2,20230608,,419,237.45784,300.1561584,-0.4941238553380271,0.9825245947286394,-5.08741815580024e-17
20230614_BS_100CFU_LZMSC6P4_D7_90%_1,contaminated,Bacillus subtilis,100,1.0,MSC6P4,20230614,,419,237.4569702,300.1626892,-0.4160078122549723,0.9295315591116944,-1.8229915058284192e-16
20230726_CS_100CFU_LZMSC9P6_D7_70%,contaminated,Clostridium sporogenes,100,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.4054496770286396,0.8829063191380271,-5.08741815580024e-17
20230614_BS_100CFU_LZMSC10P4_D7_70%_3,contaminated,Bacillus subtilis,100,1.0,MSC10P4,20230614,,419,237.4569702,300.1626892,-0.4232209663292761,0.9314986724040571,3.81556361685018e-17
20230614_BS_100CFU_LZMSC9P4_D7_70%_3,contaminated,Bacillus subtilis,100,1.0,MSC9P4,20230614,,419,237.4569702,300.1626892,-0.420692528376531,0.9242880145234692,4.2183175541843655e-16
20230726_CS_100CFU_LZMSC1P6_D7_90%_3,contaminated,Clostridium sporogenes,100,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.4284950880307081,0.9379703264692918,-6.3592726947503e-17
20230720_CAc_100CFU_LZMSC1P6_D7_90%,contaminated,Cutibacterium acnes,100,1.0,MSC1P6,20230720,,419,237.4375,300.1363525,-0.4296578541828953,0.9667209061837716,4.069934524640192e-16
20230726_CS_100CFU_LZMSC6P6_D7_90%_3,contaminated,Clostridium sporogenes,100,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3718693034448687,0.8280507101551313,5.08741815580024e-17
20230518_EColi_10CFU_LZMSC7P6_D7_80%_2,contaminated,Escherichia coli,10,1.0,MSC7P6,20230518,,419,237.4571838,300.1626587,-0.4370827660208433,0.9867425572791568,-9.326933285633773e-17
20230614_BS_100CFU_LZMSC7P4_D7_90%,contaminated,Bacillus subtilis,100,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4282468861218779,0.947343865678122,-4.006341797692689e-16
20230531_PA_10CFU_LZMSC7P2_D7_80%_3,contaminated,Pseudomonas aeruginosa,10,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.573688205715831,1.1569981013841693,2.882870288286803e-16
20230726_CS_100CFU_LZMSC10P6_D7_70%,contaminated,Clostridium sporogenes,100,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.426290397600239,0.932930310899761,-3.603587860358503e-16
20230526_CAcnes_10CFU_LZMSC5P6_D7_70%_2,contaminated,Cutibacterium acnes,10,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.4201030093957043,0.9202860732376292,-2.9676605908834733e-16
20230726_CS_10CFU_LZMSC10P6_D7_70%_3,contaminated,Clostridium sporogenes,10,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.433639040412092,0.9313053082212414,2.798079985690132e-16
20230720_CAc_10CFU_LZMSC6P6_D7_90%_1,contaminated,Cutibacterium acnes,10,1.0,MSC6P6,20230720,,419,237.4665527,300.1394958,-0.3734163987862369,0.8086392681137632,2.1197575649167665e-16
20230331_D5_CAlbicans_10CFU,contaminated,Candida albicans,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4606077852387427,1.0089485066945905,2.840475136988467e-16
20230614_BS_10CFU_LZMSC7P4_D7_90%_3,contaminated,Bacillus subtilis,10,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4284221362727126,0.9582071968606204,1.8229915058284192e-16
20230531_PA_100CFU_LZMSC6P2_D7_90%_3,contaminated,Pseudomonas aeruginosa,100,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.5983651469543353,1.1956065904123314,5.00262785320357e-16
20230531_PA_100CFU_LZMSC9P2_D7_80%,contaminated,Pseudomonas aeruginosa,100,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.5960825990781231,1.1693309629885436,-5.426579366186923e-16
20230331_D5_EColi_10CFU_2,contaminated,Escherichia coli,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4101580889271282,0.8977619051062051,-1.2294593876517246e-16
20230713_CA_100CFU_LZMSC7P4_D7_90%_3,contaminated,Candida albicans,100,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.5717402976140805,1.0575946489192534,6.952804812926995e-16
20230614_BS_10CFU_LZMSC8P4_D7_80%_3,contaminated,Bacillus subtilis,10,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.340682141283771,0.7537102278495622,-1.4414351441434014e-16
20230608_SA_10CFU_LZMSC9P2_D7_80%_3,contaminated,Staphylococcus aureus,10,1.0,MSC9P2,20230608,,419,237.45784,300.1561584,-0.5145586175444711,1.048157926188862,-1.9501769597234254e-16
20230713_CA_100CFU_LZMSC1P4_D7_70%_1,contaminated,Candida albicans,100,1.0,MSC1P4,20230713,,419,237.4332886,300.1253052,-0.5921341213345264,1.0610589351321404,3.222031498673485e-16
20230518_EColi_10CFU_LZMSC9P6_D7_70%_3,contaminated,Escherichia coli,10,1.0,MSC9P6,20230518,,419,237.4571838,300.1626587,-0.4029026772306281,0.8947196407027053,3.7307733142535094e-16
20230519_EColi_100CFU_LZMSC1P6_D7_90%_3,contaminated,Escherichia coli,100,1.0,MSC1P6,20230519,,419,237.4542236,300.1599426,-0.4390095096466984,0.9919414793199682,1.399039992845066e-16
20230720_CAc_100CFU_LZMSC7P6_D7_80%_1,contaminated,Cutibacterium acnes,100,1.0,MSC7P6,20230720,,419,237.4665527,300.1394958,-0.4336150041478915,0.9341437615854415,2.458918775303449e-16
20230531_PA_10CFU_LZMSC9P2_D7_80%_1,contaminated,Pseudomonas aeruginosa,10,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.5683817397843282,1.1246692009490051,-3.900353919446851e-16
20230608_SA_100CFU_LZMSC9P2_D7_80%,contaminated,Staphylococcus aureus,100,1.0,MSC9P2,20230608,,419,237.45784,300.1561584,-0.4938992007571997,0.9989356055761336,-6.783224207733654e-17
20230608_SA_10CFU_LZMSC1P2_D7_70%,contaminated,Staphylococcus aureus,10,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.4979058885097857,1.0140989437902144,-5.129813307098575e-16
20230726_CS_100CFU_LZMSC1P6_D7_90%_2,contaminated,Clostridium sporogenes,100,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.4288577937132856,0.9260291357867144,0.0
20230720_CAc_10CFU_LZMSC8P6_D7_70%_3,contaminated,Cutibacterium acnes,10,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.4165035171384254,0.923598102394908,-6.274482392153629e-16
20230614_BS_10CFU_LZMSC7P4_D7_90%_1,contaminated,Bacillus subtilis,10,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4271907828276053,0.958873756505728,2.54370907790012e-17
20230531_PA_10CFU_LZMSC8P2_D7_70%_2,contaminated,Pseudomonas aeruginosa,10,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.5259048337051706,1.0675798662948297,3.6459830116568384e-16
20230323_D5_SAureus_100CFU_2,contaminated,Staphylococcus aureus,100,1.0,D5,20230323,,419,237.4316711,300.1366577,-0.4058705078505171,0.8312814921494827,-4.663466642816887e-17
20230323_D5_SAureus_100CFU_1,contaminated,Staphylococcus aureus,100,1.0,D5,20230323,,419,237.4316711,300.1366577,-0.3980114328774858,0.8138755888891807,6.3592726947503e-17
20230519_EColi_100CFU_LZMSC8P6_D7_70%_2,contaminated,Escherichia coli,100,1.0,MSC8P6,20230519,,419,237.4542236,300.1599426,-0.4245120242630069,0.9617014572036598,2.3317333214084434e-16
20230720_CAc_10CFU_LZMSC9P6_D7_70%_1,contaminated,Cutibacterium acnes,10,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.405280191411933,0.8488008589547336,1.017483631160048e-16
20230331_D5_CAlbicans_100CFU_3,contaminated,Candida albicans,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4632711758071606,1.018826112292839,-7.927893292788707e-16
20230526_CAcnes_100CFU_LZMSC5P6_D7_70%_3,contaminated,Cutibacterium acnes,100,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.4097879547919646,0.9505206080080352,3.900353919446851e-16
20230531_PA_10CFU_LZMSC1P2_D7_70%_3,contaminated,Pseudomonas aeruginosa,10,1.0,MSC1P2,20230531,,419,237.4433594,300.1490784,-0.5938430317273676,1.1968865306726324,-9.242142983037103e-16
20230713_CA_10CFU_LZMSC6P4_D7_90%_3,contaminated,Candida albicans,10,1.0,MSC6P4,20230713,,419,237.4332886,300.1253052,-0.5407409185063639,1.0336751032603029,5.426579366186923e-16
20230614_BS_100CFU_LZMSC1P4_D7_70%,contaminated,Bacillus subtilis,100,1.0,MSC1P4,20230614,,419,237.4569702,300.1626892,-0.4331428699398566,0.9715455083934766,1.5686205980384074e-16
20230328_D5_PAeruginosa9027_10CFU,contaminated,Pseudomonas aeruginosa,10,1.0,D5,20230328,,419,237.4617615,300.1531982,-0.6033799723696899,1.19532312193031,-5.08741815580024e-17
20230713_CA_10CFU_LZMSC1P4_D7_70%,contaminated,Candida albicans,10,1.0,MSC1P4,20230713,,419,237.4616547,300.1534119,-0.5998390513241849,1.0689743562091485,-3.900353919446851e-16
20230726_CS_100CFU_LZMSC7P6_D7_80%_2,contaminated,Clostridium sporogenes,100,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4231730484933971,0.9310407406732694,-6.783224207733654e-17
20230608_SA_100CFU_LZMSC9P2_D7_80%_3,contaminated,Staphylococcus aureus,100,1.0,MSC9P2,20230608,,419,237.45784,300.1561584,-0.5086478126127292,1.0296006465206042,-4.833047248010228e-16
20230726_CS_10CFU_LZMSC9P6_D7_70%,contaminated,Clostridium sporogenes,10,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.4034005709460622,0.8920210244539377,-1.2930521145992276e-16
20230518_EColi_10CFU_LZMSC10P6_D7_70%,contaminated,Escherichia coli,10,1.0,MSC10P6,20230518,,419,237.4571838,300.1626587,-0.422365255326094,0.9365192481072392,-1.9501769597234254e-16
20230713_CA_100CFU_LZMSC1P4_D7_70%_2,contaminated,Candida albicans,100,1.0,MSC1P4,20230713,,419,237.4332886,300.1253052,-0.5940396674119327,1.0566202714214004,4.4090957350268745e-16
20230518_EColi_10CFU_LZMSC7P6_D7_80%_1,contaminated,Escherichia coli,10,1.0,MSC7P6,20230518,,419,237.4571838,300.1626587,-0.4345241511762924,0.9784002281237076,3.6459830116568384e-16
20230726_CS_10CFU_LZMSC1P6_D7_90%_2,contaminated,Clostridium sporogenes,10,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.428810721427844,0.944983889172156,-1.6958060519334134e-17
20230608_SA_10CFU_LZMSC10P2_D7_80%_2,contaminated,Staphylococcus aureus,10,1.0,MSC10P2,20230608,,419,237.45784,300.1561584,-0.506922270083692,1.031024550116308,-5.468974517485258e-16
20230720_CAc_10CFU_LZMSC9P6_D7_70%_3,contaminated,Cutibacterium acnes,10,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.4134344659029431,0.8695197203637235,3.688378162955174e-16
20230720_CAc_100CFU_LZMSC7P6_D7_80%_3,contaminated,Cutibacterium acnes,100,1.0,MSC7P6,20230720,,419,237.4665527,300.1394958,-0.432553020282975,0.9395823107170252,3.5823902847093356e-16
20230526_CAcnes_100CFU_LZMSC5P6_D7_70%_1,contaminated,Cutibacterium acnes,100,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.407983707794829,0.921280744305171,-1.27185453895006e-16
20230531_PA_100CFU_LZMSC6P2_D7_90%_1,contaminated,Pseudomonas aeruginosa,100,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.5943628712172642,1.1773553724160692,-7.970288444087042e-16
20230331_D5_BSubtilis_100CFU_1,contaminated,Bacillus subtilis,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4583425425836118,0.9984549084497216,-3.81556361685018e-17
20230608_SA_10CFU_LZMSC7P2_D7_80%,contaminated,Staphylococcus aureus,10,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.4736249854551314,0.9455407450448684,-1.6110157493367426e-16
20230608_SA_100CFU_LZMSC7P2_D7_80%_3,contaminated,Staphylococcus aureus,100,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.478862112623707,0.9514391565429596,2.9676605908834733e-16
20230531_PA_10CFU_LZMSC7P2_D7_80%_2,contaminated,Pseudomonas aeruginosa,10,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.573370772956483,1.1607736367101835,6.698433905136983e-16
20230614_BS_100CFU_LZMSC10P4_D7_70%_1,contaminated,Bacillus subtilis,100,1.0,MSC10P4,20230614,,419,237.4569702,300.1626892,-0.423052782628162,0.9206303858051712,2.3317333214084434e-16
20230531_PA_10CFU_LZMSC9P2_D7_80%,contaminated,Pseudomonas aeruginosa,10,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.5692955533171048,1.1278787177828953,-6.189692089556959e-16
20230713_CA_100CFU_LZMSC8P4_D7_80%_3,contaminated,Candida albicans,100,1.0,MSC8P4,20230713,,419,237.4332886,300.1253052,-0.4478520159832928,0.8449622781500405,7.207175720717006e-16
20230726_CS_10CFU_LZMSC8P6_D7_70%_2,contaminated,Clostridium sporogenes,10,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.412628585492363,0.9188611564409704,-2.1197575649167665e-16
20230713_CA_100CFU_LZMSC1P4_D7_70%,contaminated,Candida albicans,100,1.0,MSC1P4,20230713,,419,237.4332886,300.1253052,-0.596770700452586,1.0529034767140804,-4.069934524640192e-16
20230519_EColi_100CFU_LZMSC6P6_D7_90%_3,contaminated,Escherichia coli,100,1.0,MSC6P6,20230519,,419,237.4542236,300.1599426,-0.3785770453727922,0.8517076750605413,1.27185453895006e-16
20230519_EColi_100CFU_LZMSC7P6_D7_80%,contaminated,Escherichia coli,100,1.0,MSC7P6,20230519,,419,237.4542236,300.1599426,-0.4364030643400161,0.9662620144266506,-1.399039992845066e-16
20230608_SA_100CFU_LZMSC8P2_D7_70%,contaminated,Staphylococcus aureus,100,1.0,MSC8P2,20230608,,419,237.45784,300.1561584,-0.4853018633650755,0.9718568015015911,4.2395151298335335e-18
20230713_CA_10CFU_LZMSC6P4_D7_90%_2,contaminated,Candida albicans,10,1.0,MSC6P4,20230713,,419,237.4332886,300.1253052,-0.5387347764742242,1.0359371871924428,8.479030259667066e-17
20230331_D5_EColi_100CFU_3,contaminated,Escherichia coli,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4123065707285598,0.8964924277047732,1.9925721110217606e-16
20230531_PA_100CFU_LZMSC7P2_D7_80%_2,contaminated,Pseudomonas aeruginosa,100,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.6029325041064436,1.19345294332689,3.7307733142535094e-16
20230720_CAc_100CFU_LZMSC6P6_D7_90%_3,contaminated,Cutibacterium acnes,100,1.0,MSC6P6,20230720,,419,237.4665527,300.1394958,-0.3804990940999203,0.8161877942000797,6.783224207733654e-17
20230519_EColi_100CFU_LZMSC7P6_D7_80%_3,contaminated,Escherichia coli,100,1.0,MSC7P6,20230519,,419,237.4542236,300.1599426,-0.4359172589179795,0.9789725982820204,-1.27185453895006e-16
20230614_BS_10CFU_LZMSC10P4_D7_70%,contaminated,Bacillus subtilis,10,1.0,MSC10P4,20230614,,419,237.4569702,300.1626892,-0.4219938821824981,0.9057631483508352,-6.3592726947503e-17
20230614_BS_10CFU_LZMSC1P4_D7_70%_2,contaminated,Bacillus subtilis,10,1.0,MSC1P4,20230614,,419,237.4569702,300.1626892,-0.4362271850777254,0.9885768618889414,-6.274482392153629e-16
20230531_PA_10CFU_LZMSC1P2_D7_70%_2,contaminated,Pseudomonas aeruginosa,10,1.0,MSC1P2,20230531,,419,237.4433594,300.1490784,-0.5937406138393005,1.1857187435273664,-5.426579366186923e-16
20230608_SA_100CFU_LZMSC1P2_D7_70%_3,contaminated,Staphylococcus aureus,100,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.5472133366575983,1.0445893400757351,-8.139869049280384e-16
20230531_PA_100CFU_LZMSC9P2_D7_80%_2,contaminated,Pseudomonas aeruginosa,100,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.6009315488018291,1.1905963184981707,6.698433905136983e-16
20230608_SA_100CFU_LZMSC10P2_D7_80%,contaminated,Staphylococcus aureus,100,1.0,MSC10P2,20230608,,419,237.45784,300.1561584,-0.5005820933019093,1.0122794367647574,-2.54370907790012e-17
20230713_CA_100CFU_LZMSC6P4_D7_90%_2,contaminated,Candida albicans,100,1.0,MSC6P4,20230713,,419,237.4332886,300.1253052,-0.5475260228951472,1.0316377471048528,-1.6958060519334134e-17
20230713_CA_100CFU_LZMSC6P4_D7_90%_1,contaminated,Candida albicans,100,1.0,MSC6P4,20230713,,419,237.4332886,300.1253052,-0.5452891058019885,1.0111963483646786,4.578676340220216e-16
20230608_SA_10CFU_LZMSC10P2_D7_80%,contaminated,Staphylococcus aureus,10,1.0,MSC10P2,20230608,,419,237.45784,300.1561584,-0.4927299430257751,1.0118780522408914,4.748256945413557e-16
